Date,TimeStamp,Latitude,Longitude,Wind Direction,Wind Speed,Rudder Angle,Thruster Power,GPS Course,GPS Speed,Yaw,Pitch,Roll,Magnetometer Heading,Temperature,Pressure,Altitude,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Going to waypoint,Autopilot on?
21/11/2018 08:43:05,6.28,-5.839553,-35.201320,0.00,0.00,-90.00,0.00,19.82,0.07,168.54,-4.14,-2.95,73.96,29.70,1006.04,126.31,16.73,-4.02,256.00,-0.01,0.00,-0.02,29.66,-95.85,29.66,1,1
21/11/2018 08:43:05,6.53,-5.839553,-35.201320,0.00,0.00,-90.00,0.00,289.45,0.33,168.39,-4.18,-2.74,74.22,29.70,1006.07,125.56,16.73,-5.02,256.00,-0.01,0.00,-0.02,29.24,-97.10,29.24,1,1
21/11/2018 08:43:05,6.78,-5.839553,-35.201320,0.00,0.00,-90.00,0.00,289.45,0.33,168.46,-4.21,-2.57,73.00,29.70,1006.13,126.31,17.74,-5.02,254.97,-0.00,0.00,-0.02,31.36,-97.10,31.36,1,1
21/11/2018 08:43:06,7.03,-5.839552,-35.201324,0.00,0.00,-90.00,0.00,289.45,0.33,168.61,-4.37,-2.79,72.63,29.70,1006.13,126.56,16.73,-5.02,258.06,-0.01,0.00,-0.01,31.78,-95.85,31.78,1,1
21/11/2018 08:43:06,7.28,-5.839552,-35.201324,0.00,0.00,-90.00,0.00,289.45,0.33,168.80,-4.10,-2.70,73.36,29.70,1006.10,126.31,16.73,-4.02,256.00,-0.01,0.00,-0.01,30.51,-96.27,30.51,1,1
21/11/2018 08:43:06,7.53,-5.839552,-35.201324,0.00,0.00,-90.00,0.00,289.45,0.33,168.79,-4.15,-2.73,73.65,29.70,1006.01,126.56,17.74,-5.02,256.00,-0.00,0.00,-0.01,30.08,-96.27,30.08,1,1
21/11/2018 08:43:06,7.77,-5.839552,-35.201324,0.00,0.00,-90.00,0.00,254.98,0.93,168.76,-4.70,-2.81,72.98,29.70,1006.13,126.31,16.73,-4.02,256.00,-0.01,0.00,-0.02,31.36,-96.27,31.36,1,1
21/11/2018 08:43:07,8.02,-5.839550,-35.201328,0.00,0.00,-90.00,0.00,254.98,0.93,168.75,-4.00,-2.44,73.22,29.70,1006.19,126.31,16.73,-4.02,256.00,-0.00,0.00,-0.01,30.51,-95.44,30.51,1,1
21/11/2018 08:43:07,8.27,-5.839550,-35.201328,0.00,0.00,-90.00,0.00,246.83,0.57,168.90,-4.33,-2.72,74.50,29.70,1006.04,126.82,16.73,-5.02,254.97,-0.01,0.00,-0.02,28.81,-97.10,28.81,1,1
21/11/2018 08:43:07,8.52,-5.839550,-35.201328,0.00,0.00,-90.00,0.00,246.83,0.57,168.71,-4.38,-2.87,73.13,29.70,1006.16,126.56,15.71,-4.02,256.00,-0.00,0.00,-0.01,30.93,-96.27,30.93,1,1
21/11/2018 08:43:08,8.77,-5.839548,-35.201332,0.00,0.00,-90.00,0.00,246.83,0.57,168.63,-4.33,-2.64,74.22,29.70,1006.19,127.07,15.71,-4.02,256.00,-0.01,0.00,-0.00,29.24,-97.10,29.24,1,1
21/11/2018 08:43:08,9.02,-5.839548,-35.201332,0.00,0.00,-90.00,0.00,299.81,0.26,168.26,-4.29,-2.80,72.70,29.70,1006.13,126.31,15.71,-3.01,256.00,-0.00,0.00,-0.01,31.36,-95.85,31.36,1,1
21/11/2018 08:43:08,9.27,-5.839548,-35.201332,0.00,0.00,-90.00,0.00,299.81,0.26,168.60,-4.48,-2.80,72.67,29.70,1006.10,126.31,17.74,-6.02,257.03,-0.02,0.00,-0.01,31.78,-96.27,31.78,1,1
21/11/2018 08:43:09,9.52,-5.839545,-35.201332,0.00,0.00,-90.00,0.00,299.81,0.26,168.94,-4.23,-2.93,73.13,29.70,1006.16,126.31,16.73,-4.02,256.00,-0.01,0.00,-0.02,30.93,-96.27,30.93,1,1
21/11/2018 08:43:09,9.77,-5.839545,-35.201332,0.00,0.00,-90.00,0.00,30.88,0.46,168.97,-4.18,-2.73,73.24,29.70,1006.04,126.56,16.73,-4.02,256.00,-0.01,0.00,-0.02,30.93,-96.68,30.93,1,1
21/11/2018 08:43:09,10.02,-5.839545,-35.201332,0.00,0.00,-90.00,0.00,30.88,0.46,168.91,-4.30,-2.88,73.84,29.70,1006.13,126.56,17.74,-5.02,256.00,-0.01,0.00,-0.01,29.66,-95.85,29.66,1,1
21/11/2018 08:43:09,10.27,-5.839545,-35.201332,0.00,0.00,-90.00,0.00,30.88,0.46,168.72,-4.35,-2.79,73.90,29.70,1006.19,126.06,16.73,-3.01,256.00,-0.00,0.00,-0.01,29.66,-95.85,29.66,1,1
21/11/2018 08:43:10,10.52,-5.839542,-35.201335,0.00,0.00,-90.00,0.00,30.88,0.46,168.67,-4.11,-2.71,74.06,29.70,1006.19,126.31,16.73,-5.02,256.00,-0.01,0.00,-0.01,29.24,-96.27,29.24,1,1
21/11/2018 08:43:10,10.78,-5.839542,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,168.56,-4.35,-2.72,73.20,29.70,1006.13,126.56,18.76,-4.02,253.94,-0.00,0.00,-0.01,30.93,-96.27,30.93,1,1
21/11/2018 08:43:10,11.03,-5.839542,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,168.45,-3.83,-3.03,72.21,29.70,1006.19,125.31,15.71,-4.02,257.03,0.00,0.00,-0.01,32.63,-96.68,32.63,1,1
21/11/2018 08:43:11,11.28,-5.839540,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,168.84,-4.12,-2.51,71.38,29.70,1006.01,126.56,16.73,-5.02,256.00,-0.00,0.00,-0.01,33.47,-95.44,33.47,1,1
21/11/2018 08:43:11,11.53,-5.839540,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,169.37,-4.42,-2.85,72.25,29.70,1006.16,125.81,15.71,-5.02,254.97,-0.01,0.00,-0.02,32.20,-96.27,32.20,1,1
21/11/2018 08:43:11,11.78,-5.839540,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,169.33,-4.42,-2.66,72.73,29.70,1006.13,126.31,16.73,-4.02,256.00,-0.01,0.00,-0.01,30.93,-95.02,30.93,1,1
21/11/2018 08:43:12,12.03,-5.839537,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,169.41,-4.22,-3.72,73.61,29.70,1006.13,126.06,16.73,-5.02,257.03,-0.01,0.00,-0.01,30.93,-95.44,30.93,1,1
21/11/2018 08:43:12,12.28,-5.839537,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,169.30,-4.38,-2.75,72.21,29.70,1006.19,126.06,17.74,-4.02,256.00,-0.01,0.00,-0.01,32.20,-95.85,32.20,1,1
21/11/2018 08:43:12,12.53,-5.839537,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,169.45,-4.29,-2.79,72.29,29.70,1006.19,126.31,16.73,-5.02,256.00,-0.00,0.00,-0.01,32.63,-97.51,32.63,1,1
21/11/2018 08:43:12,12.78,-5.839537,-35.201335,0.00,0.00,-90.00,0.00,338.01,0.44,169.51,-4.47,-2.86,72.70,29.70,1006.16,126.82,16.73,-5.02,256.00,0.00,0.00,-0.01,31.36,-96.27,31.36,1,1
21/11/2018 08:43:13,13.03,-5.839537,-35.201339,0.00,0.00,-90.00,0.00,338.01,0.44,169.46,-4.50,-2.84,72.18,29.70,1006.19,126.31,17.74,-5.02,258.06,-0.00,0.00,-0.01,31.78,-94.61,31.78,1,1
21/11/2018 08:43:13,13.29,-5.839537,-35.201339,0.00,0.00,-90.00,0.00,338.01,0.44,169.62,-4.28,-2.63,72.55,29.70,1006.25,125.06,17.74,-4.02,257.03,-0.01,0.00,-0.01,31.78,-96.27,31.78,1,1
21/11/2018 08:43:13,13.53,-5.839537,-35.201339,0.00,0.00,-90.00,0.00,338.01,0.44,169.69,-4.15,-3.05,72.33,29.70,1006.19,126.06,16.73,-4.02,253.94,-0.01,0.00,-0.01,31.78,-95.02,31.78,1,1
21/11/2018 08:43:14,13.78,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,338.01,0.44,169.94,-3.71,-2.76,72.84,29.70,1006.13,126.82,18.76,-4.02,257.03,-0.00,0.00,-0.01,30.93,-95.44,30.93,1,1
21/11/2018 08:43:14,14.03,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,254.47,0.65,169.68,-3.98,-2.87,72.06,29.80,1006.13,126.06,16.73,-5.02,254.97,-0.00,0.00,-0.01,32.63,-95.85,32.63,1,1
21/11/2018 08:43:14,14.28,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,254.47,0.65,169.72,-4.19,-2.13,71.58,29.80,1006.28,124.81,26.87,-3.01,243.64,-0.01,0.03,-0.00,33.05,-95.02,33.05,1,1
21/11/2018 08:43:15,14.53,-5.839537,-35.201347,0.00,0.00,-90.00,0.00,254.47,0.65,169.82,-4.17,-4.95,72.99,29.80,1006.31,125.31,20.78,-4.02,249.82,0.01,-0.02,-0.01,31.78,-95.85,31.78,1,1
21/11/2018 08:43:15,14.78,-5.839537,-35.201347,0.00,0.00,-90.00,0.00,121.52,0.76,169.79,-4.60,-3.56,72.00,29.80,1006.22,125.06,14.70,-4.02,261.15,-0.01,0.01,-0.02,33.05,-96.27,33.05,1,1
21/11/2018 08:43:15,15.03,-5.839537,-35.201347,0.00,0.00,-90.00,0.00,121.52,0.76,169.76,-3.85,-3.11,71.86,29.80,1006.28,125.06,18.76,-5.02,253.94,0.00,0.00,-0.01,33.05,-97.10,33.05,1,1
21/11/2018 08:43:16,15.28,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,121.52,0.76,169.91,-4.01,-2.70,72.54,29.80,1006.22,125.06,14.70,-3.01,259.09,0.00,0.01,-0.01,31.78,-95.85,31.78,1,1
21/11/2018 08:43:16,15.53,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,121.52,0.76,169.82,-4.64,-2.79,72.10,29.80,1006.19,126.06,15.71,-4.02,259.09,-0.00,0.00,-0.01,31.78,-94.61,31.78,1,1
21/11/2018 08:43:16,15.78,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,121.52,0.76,169.97,-4.17,-2.63,71.54,29.80,1006.28,125.06,18.76,-7.03,259.09,-0.01,0.00,-0.00,33.05,-95.02,33.05,1,1
21/11/2018 08:43:16,16.03,-5.839537,-35.201343,0.00,0.00,-90.00,0.00,214.84,0.28,170.18,-4.06,-3.77,72.02,29.80,1006.28,125.06,14.70,-4.02,251.88,-0.00,0.00,-0.01,32.63,-95.85,32.63,1,1
21/11/2018 08:43:17,16.28,-5.839537,-35.201351,0.00,0.00,-90.00,0.00,214.84,0.28,170.11,-4.33,-2.34,71.97,29.80,1006.37,125.06,18.76,-3.01,253.94,-0.01,0.00,-0.01,32.63,-95.85,32.63,1,1
21/11/2018 08:43:17,16.53,-5.839537,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,170.16,-4.12,-2.71,71.99,29.80,1006.31,125.31,19.77,-3.01,254.97,-0.01,0.00,-0.01,32.63,-95.44,32.63,1,1
21/11/2018 08:43:17,16.78,-5.839537,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,169.86,-4.24,-2.78,71.81,29.80,1006.28,125.31,15.71,-5.02,258.06,-0.01,0.00,-0.01,32.63,-94.19,32.63,1,1
21/11/2018 08:43:17,17.03,-5.839537,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,169.91,-4.32,-2.62,71.78,29.80,1006.31,125.31,16.73,-5.02,254.97,-0.00,0.00,-0.01,32.63,-95.02,32.63,1,1
21/11/2018 08:43:17,17.28,-5.839537,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,170.13,-4.12,-2.88,72.89,29.80,1006.28,125.56,16.73,-5.02,254.97,-0.01,0.00,-0.01,30.93,-95.85,30.93,1,1
21/11/2018 08:43:17,17.53,-5.839537,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,169.93,-4.44,-2.89,71.55,29.80,1006.28,124.81,17.74,-5.02,256.00,-0.01,0.00,-0.01,33.05,-95.02,33.05,1,1
21/11/2018 08:43:19,17.78,-5.839535,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,170.03,-4.23,-2.81,72.06,29.80,1006.28,125.06,17.74,-5.02,258.06,-0.00,0.00,-0.01,32.63,-96.27,32.63,1,1
21/11/2018 08:43:19,18.02,-5.839535,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,170.11,-4.25,-2.67,72.71,29.80,1006.25,125.06,16.73,-3.01,252.91,-0.00,0.00,-0.01,31.36,-95.85,31.36,1,1
21/11/2018 08:43:19,18.27,-5.839535,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,169.97,-4.10,-2.73,72.36,29.80,1006.25,125.56,17.74,-4.02,254.97,-0.00,0.00,-0.01,32.20,-96.68,32.20,1,1
21/11/2018 08:43:19,18.52,-5.839535,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,170.05,-4.30,-2.66,72.00,29.80,1006.31,125.56,17.74,-4.02,257.03,-0.01,0.00,-0.01,32.63,-95.85,32.63,1,1
21/11/2018 08:43:20,18.77,-5.839533,-35.201351,0.00,0.00,-90.00,0.00,287.47,1.00,170.02,-4.27,-2.92,72.00,29.80,1006.22,125.56,15.71,-4.02,253.94,-0.00,0.00,-0.01,32.20,-94.61,32.20,1,1
21/11/2018 08:43:20,19.01,-5.839533,-35.201351,0.00,0.00,-90.00,0.00,49.56,0.91,170.05,-4.65,-3.45,71.90,29.80,1006.31,125.56,69.45,-14.05,283.81,-0.04,-0.06,-0.02,32.63,-95.44,32.63,1,1
21/11/2018 08:43:20,19.26,-5.839533,-35.201351,0.00,0.00,-90.00,0.00,49.56,0.91,170.12,-4.82,-5.39,74.56,29.80,1006.34,126.06,16.73,-4.02,253.94,-0.00,0.00,-0.02,31.36,-95.44,31.36,1,1
21/11/2018 08:43:21,19.52,-5.839533,-35.201343,0.00,0.00,-90.00,0.00,49.56,0.91,169.63,-4.11,-2.71,72.02,29.80,1006.31,124.31,15.71,-4.02,254.97,-0.01,0.00,-0.02,32.63,-95.85,32.63,1,1
21/11/2018 08:43:21,19.76,-5.839533,-35.201343,0.00,0.00,-90.00,0.00,49.56,0.91,169.79,-4.08,-2.93,73.18,29.80,1006.28,124.81,15.71,-4.02,252.91,-0.01,0.00,-0.02,30.51,-96.27,30.51,1,1
21/11/2018 08:43:21,20.01,-5.839533,-35.201343,0.00,0.00,-90.00,0.00,49.56,0.91,169.74,-4.37,-2.83,71.38,29.70,1006.25,125.06,19.77,-4.02,259.09,-0.00,0.01,-0.01,33.05,-94.61,33.05,1,1
21/11/2018 08:43:22,20.27,-5.839533,-35.201335,0.00,0.00,-90.00,0.00,66.62,1.43,169.95,-4.70,-5.03,72.40,29.70,1006.31,125.31,17.74,-3.01,257.03,-0.01,0.01,-0.01,31.78,-95.44,31.78,1,1
21/11/2018 08:43:22,20.51,-5.839533,-35.201335,0.00,0.00,-90.00,0.00,66.62,1.43,169.99,-3.55,-2.23,71.98,29.80,1006.31,124.56,17.74,-4.02,253.94,-0.01,0.00,-0.01,33.05,-96.68,33.05,1,1
21/11/2018 08:43:22,20.76,-5.839533,-35.201335,0.00,0.00,-90.00,0.00,66.62,1.43,169.99,-4.13,-2.65,72.72,29.80,1006.31,125.06,18.76,-6.02,253.94,-0.01,0.00,-0.01,31.36,-95.85,31.36,1,1
21/11/2018 08:43:22,21.02,-5.839533,-35.201335,0.00,0.00,-90.00,0.00,66.62,1.43,169.94,-4.41,-2.85,71.44,29.70,1006.31,124.81,15.71,-4.02,253.94,-0.00,0.00,-0.02,33.90,-96.27,33.90,1,1
21/11/2018 08:43:23,21.26,-5.839532,-35.201332,0.00,0.00,-90.00,0.00,66.62,1.43,170.07,-4.30,-2.95,72.30,29.70,1006.25,125.06,16.73,-4.02,254.97,0.00,0.00,-0.01,31.78,-95.44,31.78,1,1
21/11/2018 08:43:23,21.51,-5.839532,-35.201332,0.00,0.00,-90.00,0.00,75.54,2.19,169.81,-4.02,-2.74,71.89,29.80,1006.31,125.06,16.73,-5.02,257.03,-0.01,0.00,-0.01,33.05,-96.68,33.05,1,1
21/11/2018 08:43:23,21.77,-5.839532,-35.201332,0.00,0.00,-90.00,0.00,75.54,2.19,169.96,-4.39,-3.02,72.02,29.70,1006.37,124.81,15.71,-5.02,256.00,-0.00,0.00,-0.01,32.20,-95.02,32.20,1,1
21/11/2018 08:43:24,22.02,-5.839530,-35.201332,0.00,0.00,-90.00,0.00,75.54,2.19,169.95,-4.21,-2.48,71.92,29.70,1006.25,125.06,16.73,-5.02,257.03,-0.00,0.00,-0.01,32.63,-95.85,32.63,1,1
21/11/2018 08:43:24,22.27,-5.839530,-35.201332,0.00,0.00,-90.00,0.00,83.66,0.80,170.05,-4.09,-2.88,72.60,29.70,1006.25,125.06,17.74,-6.02,256.00,-0.00,0.00,-0.01,31.36,-95.44,31.36,1,1
21/11/2018 08:43:24,22.52,-5.839530,-35.201332,0.00,0.00,-90.00,0.00,83.66,0.80,169.90,-4.19,-2.66,72.80,29.70,1006.25,126.06,17.74,-5.02,254.97,-0.01,0.00,-0.01,31.36,-96.27,31.36,1,1
21/11/2018 08:43:25,22.77,-5.839530,-35.201335,0.00,0.00,-90.00,0.00,83.66,0.80,169.81,-4.19,-2.82,71.99,29.70,1006.25,125.31,17.74,-6.02,254.97,0.00,0.00,-0.01,32.63,-95.85,32.63,1,1
21/11/2018 08:43:25,23.02,-5.839530,-35.201335,0.00,0.00,-90.00,0.00,83.66,0.80,169.79,-4.13,-2.80,74.22,29.70,1006.22,125.31,16.73,-4.02,254.97,0.00,0.00,-0.01,29.24,-96.68,29.24,1,1
21/11/2018 08:43:25,23.27,-5.839530,-35.201335,0.00,0.00,-90.00,0.00,83.66,0.80,169.49,-4.17,-2.61,72.43,29.70,1006.22,125.31,15.71,-4.02,256.00,-0.01,0.00,-0.01,31.78,-95.85,31.78,1,1
21/11/2018 08:43:25,23.52,-5.839530,-35.201335,0.00,0.00,-90.00,0.00,83.66,0.80,169.52,-4.01,-2.33,71.66,29.70,1006.31,125.06,17.74,-5.02,254.97,-0.01,0.00,-0.01,32.63,-94.19,32.63,1,1
21/11/2018 08:43:26,23.77,-5.839532,-35.201343,0.00,0.00,-90.00,0.00,83.66,0.80,169.77,-4.20,-2.64,72.32,29.70,1006.25,125.06,15.71,-3.01,258.06,-0.00,-0.00,-0.01,31.78,-95.02,31.78,1,1
21/11/2018 08:43:26,24.02,-5.839532,-35.201343,0.00,0.00,-90.00,0.00,83.66,0.80,169.81,-4.33,-2.80,71.66,29.70,1006.31,125.31,17.74,-4.02,257.03,-0.00,0.00,-0.01,33.05,-95.44,33.05,1,1
21/11/2018 08:43:26,24.27,-5.839532,-35.201343,0.00,0.00,-90.00,0.00,83.66,0.80,169.85,-4.31,-2.94,72.80,29.70,1006.34,124.81,17.74,-4.02,256.00,-0.00,0.00,-0.01,31.36,-96.27,31.36,1,1
21/11/2018 08:43:27,24.52,-5.839528,-35.201347,0.00,0.00,-90.00,0.00,83.66,0.80,169.78,-4.24,-2.79,71.56,29.70,1006.22,125.06,17.74,-5.02,256.00,0.00,0.00,-0.01,33.47,-95.85,33.47,1,1
21/11/2018 08:43:27,24.77,-5.839528,-35.201347,0.00,0.00,-90.00,0.00,16.82,0.48,169.64,-4.54,-3.04,73.87,29.70,1006.13,124.56,19.77,-6.02,254.97,-0.00,-0.01,-0.01,29.66,-95.85,29.66,1,1
21/11/2018 08:43:27,25.02,-5.839528,-35.201347,0.00,0.00,-90.00,0.00,16.82,0.48,169.54,-4.29,-3.09,72.49,29.70,1006.31,125.06,14.70,-3.01,257.03,-0.00,0.00,-0.02,31.78,-95.44,31.78,1,1
21/11/2018 08:43:28,25.27,-5.839522,-35.201351,0.00,0.00,-90.00,0.00,16.82,0.48,169.71,-4.08,-2.69,72.05,29.70,1006.28,124.56,17.74,-4.02,253.94,-0.00,0.00,-0.01,32.20,-95.44,32.20,1,1
21/11/2018 08:43:28,25.52,-5.839522,-35.201351,0.00,0.00,-90.00,0.00,16.82,0.48,169.73,-4.30,-2.81,71.80,29.70,1006.25,124.81,17.74,-4.02,256.00,-0.00,0.00,-0.01,33.05,-95.85,33.05,1,1
21/11/2018 08:43:28,25.77,-5.839522,-35.201351,0.00,0.00,-90.00,0.00,16.82,0.48,170.03,-4.13,-2.95,72.10,29.70,1006.31,125.06,16.73,-5.02,260.12,-0.00,0.00,-0.02,32.63,-96.27,32.63,1,1
21/11/2018 08:43:28,26.02,-5.839522,-35.201351,0.00,0.00,-90.00,0.00,16.82,0.48,170.02,-4.24,-3.00,72.21,29.70,1006.34,125.06,16.73,-5.02,258.06,-0.01,0.00,-0.01,32.20,-95.85,32.20,1,1
